title,company,location,experience,salary,skills,date_posted,company_rating,company_reviews,role_searched,scraped_date,job_url
Senior Oracle EBS Finance IT Business Analyst,Hitachi Energy,Hyderabad,7-12 Yrs,Not Disclosed,"SAP, Costing, Production support, Agile, Cash management, Troubleshooting, ERP implementation, Analytics",3+ weeks ago,4.0,1092  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-senior-oracle-ebs-finance-it-business-analyst-hitachi-energy-hyderabad-7-to-12-years-110526504021
Business Data Analyst (Ai/ML Engineer),APM Terminals,Bengaluru,4-6 Yrs,Not Disclosed,"Supply chain, Network optimization, Machine learning, Forecasting, Operations, Analytics, SQL, Logistics",3+ weeks ago,4.4,234  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-business-data-analyst-ai-ml-engineer-apm-terminal-sport-india-bengaluru-4-to-6-years-100426502520
Sr Business Analyst Healthcare IT,Caredata Infomatics,Chennai,3-8 Yrs,Not Disclosed,"Business Analyst, Analytical, HIPAA, Healthcare, Customer support, Test cases, Visio, JIRA",3+ weeks ago,3.7,5  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-sr-business-analyst-healthcare-it-caredata-info-chennai-3-to-8-years-100326502865
Senior IT Analyst Applications (Warehousing & Distribution Business),Caterpillar Inc,Bengaluru,8-13 Yrs,Not Disclosed,"Mining, Data analysis, Supply chain management, ERP, Automation, Manager Quality Assurance, Technical writing, Analytical",3+ weeks ago,4.1,1728  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-senior-it-analyst-applications-warehousing-distribution-business-caterpillar-brazil-bengaluru-8-to-13-years-010526502895
Senior IT Analyst Applications (Supply Chain Business Analyst ),Caterpillar Inc,Bengaluru,5-7 Yrs,Not Disclosed,"Procurement, Supply chain, Data analysis, Supply chain management, Change management, ERP, Manager Quality Assurance, Technical writing",3+ weeks ago,4.1,1728  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-senior-it-analyst-applications-supply-chain-business-analyst-caterpillar-brazil-bengaluru-5-to-7-years-010526502153
Data Analyst-Automation & BI,Love In Store,Gurugram,1-4 Yrs,Not Disclosed,"database maintenance, python, data analysis, data analytics, data mining, bi, power bi, data warehousing",1 week ago,4.0,89  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-automation-bi-love-in-store-gurugram-1-to-4-years-260626501779
Data Analyst,EY,"Hyderabad, Gurugram, Bengaluru",4-8 Yrs,Not Disclosed,"SAS, Credit Risk, SQL, Altair, GCP, Requirement Gathering, Data Analysis, Requirements",1 week ago,3.4,15004  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-ey-hyderabad-gurugram-bengaluru-4-to-8-years-010726031759
"Senior Analyst, AI & Data Strategy-2",Mastercard,Gurugram,3-8 Yrs,Not Disclosed,"Ai, Architecture, Hadoop, Subject Matter Expert, Informatica, Risk Management, Sql, Data Quality",3 weeks ago,3.8,1025  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-senior-analyst-ai-data-strategy-2-mastercard-india-services-private-limited-gurugram-3-to-8-years-170626934813
Technical Business Analyst,Hexaware Technologies,"Noida, Chennai, Bengaluru",9-14 Yrs,Not Disclosed,"Agile, Devops, Business Analysis, Scrum, Azure Devops, Technical analysis, Analysis, Technical",3 weeks ago,3.4,7898  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-technical-business-analyst-hexaware-technologies-noida-chennai-bengaluru-9-to-14-years-150626025227
Senior Consultant - Business Analysis,MTX IT Consulting,Hyderabad,7-11 Yrs,15-25 Lacs PA,"Salesforce, Business Analysis, Requirement Gathering, User Stories, Agile, Analysis, Requirements, Senior",Just now,3.2,142  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-senior-consultant-business-analysis-mtx-it-consulting-hyderabad-7-to-11-years-100726013252
"Associate Staff Consultant, Business Analyst",Nagarro,Bengaluru,1-4 Yrs,Not Disclosed,"project management, data analysis, software testing, documentation, program management, business solutions, system testing, uat",3+ weeks ago,3.9,4823  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-associate-staff-consultant-business-analyst-nagarro-software-pvt-ltd-bengaluru-1-to-4-years-291025501361
Business Intelligence Analyst,Cummins,Pune,2-8 Yrs,Not Disclosed,"Manager Quality Assurance, Data modeling, Analytical, Data quality, microsoft, Data mining, Business intelligence, Continuous improvement",2 days ago,4.3,4093  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-business-intelligence-analyst-cummins-india-ltd-pune-2-to-8-years-070726501538
Senior Business Analyst,"Godaddy Operating Company, Llc","Pune, Gurugram",4-9 Yrs,Not Disclosed,"analytical, business requirements, strong analytical skills, documentation, business analysis, interpersonal skills, problem solving, requirement gathering",1 day ago,3.7,32  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-senior-business-analyst-godaddy-operating-company-llc-pune-gurugram-4-to-9-years-090726507205
Sr Business Analyst ( Research)- Financial Services - 3+ Years -,Crescendo Global,"Hybrid - Gurugram, Bengaluru, Mumbai (All Areas)",3-8 Yrs,12-20 Lacs PA,"Executive Search, Secondary Research, Research Analysis, Quantitative, Primary Research, Market Research, Quantitative Research, Business research",3 weeks ago,N/A,N/A,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-sr-business-analyst-research-financial-services-3-years-crescendo-global-leadership-hiring-india-gurugram-bengaluru-mumbai-all-areas-3-to-8-years-020526001957
Sr Business Analyst I,Legato,Bengaluru,6-11 Yrs,Not Disclosed,"Health insurance, Data analysis, Analytical, Reconciliation, Data quality, US healthcare, Information technology, Operations",3+ weeks ago,4.0,4337  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-sr-business-analyst-i-legato-health-technologies-llp-bengaluru-6-to-11-years-230426501422
Senior Business Analyst Commercial (New Business)Pune/ Mumbai,Clover Infotech,"Pune, Mumbai (All Areas)",8-10 Yrs,10-18 Lacs PA,"Product owner, Business analyst, General Insurance, Technical Documentation, Fire Insurance, Use Cases, Requirement Gathering, User Stories",3 weeks ago,3.3,1707  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-senior-business-analyst-commercial-new-business-pune-mumbai-clover-infotech-pune-mumbai-all-areas-8-to-10-years-120626024300
Senior Business Analyst,Minfy Technologies,Gurugram,9-14 Yrs,Not Disclosed,"analytical, business requirements, project development, strong analytical skills, business analysis, interpersonal skills, problem solving, user stories",1 day ago,3.0,118  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-senior-business-analyst-minfy-gurugram-9-to-14-years-090726504832
Ecommerce Business Intelligence Analyst,Mouser Electronics,Bengaluru,1-6 Yrs,Not Disclosed,"Communication Skills, Google Analytics, Bigquery, Alteryx, Tableau, Verbal Communication, Analytics, Sql",3 days ago,3.4,275  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-ecommerce-business-intelligence-analyst-mouser-electronics-india-pvt-ltd-bengaluru-1-to-6-years-060726922614
AI - Business Intelligence Analyst,Bridgestone - Global Capability Center,Bengaluru,2-6 Yrs,Not Disclosed,"python, data analysis, problem solving, machine learning, business intelligence, dashboards, artificial intelligence, sql",3+ weeks ago,4.0,702  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-ai-business-intelligence-analyst-azuga-telematics-private-limited-bengaluru-2-to-6-years-030426502570
Junior Business Analyst,Olx,Gurugram,0-2 Yrs,7-8.39999 Lacs PA,"BI, SQL, Python, Business analysis",1 week ago,3.8,742  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-junior-business-analyst-olx-gurugram-0-to-2-years-020726019560
Data Analyst - Power BI,Prowesstics It Services,Chennai,0-7 Yrs,Not Disclosed,"Airflow, Power Bi, ETL, Business Intelligence Reporting, DWBI, Data Warehousing, ETL Tool, Data analysis",3 weeks ago,3.9,23  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-power-bi-prowesstics-it-services-chennai-0-to-7-years-160626022981
Solutions Analyst (Power BI),Clarivate,Bengaluru,3-5 Yrs,Not Disclosed,"Sql, Warehouse, Data Engineering, Power Bi, Documentation, Bi, Dimensional Modeling, Jira",2 days ago,3.7,872  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-solutions-analyst-power-bi-clarivate-analytics-india-private-limited-bengaluru-3-to-5-years-070726912378
Senior Data  Analyst Azure Data Factory (ADF),Smart Soc Solutions,Bengaluru,6-11 Yrs,Not Disclosed,"Azure Data Factory, Power BI, Azure Synapse Analytics, Databricks, Azure Synapse, ADF, SQL Server, ETL",1 day ago,3.4,106  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-senior-data-analyst-azure-data-factory-adf-smart-soc-solutions-bengaluru-6-to-11-years-180626010916
Hiring For Senior Data Analyst,Cognizant,Hyderabad,5-10 Yrs,Not Disclosed,"MySQL, Advanced Analytics, Data Analytics, Data analysis, Analytics, Data, Hiring, Senior",3+ weeks ago,3.7,62672  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-hiring-for-senior-data-analyst-cognizant-hyderabad-5-to-10-years-080626016186
Senior Data Analyst,Black Box,Bengaluru,5-10 Yrs,5-11 Lacs PA,"Power BI, Data Analysis, Advanced Excel, Dashboards, Data Analytics, Data Reporting, Senior, Analytics",4 days ago,2.9,296  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-senior-data-analyst-black-box-bengaluru-5-to-10-years-060726008658
Senior Data Analyst,Thomson Reuters,Hyderabad,6-8 Yrs,Not Disclosed,"Career development, Data analysis, Automation, Analytical, Consulting, Business strategy, Business intelligence, Continuous improvement",3+ weeks ago,3.7,1931  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-senior-data-analyst-thomson-reuters-hyderabad-6-to-8-years-300126506689
Data Analyst - TRAINEE ENG,Interface Infosys,"Chennai, Bengaluru",0-1 Yrs,Not Disclosed,"Data Analyst, Data Systems, Process Improvement, Collection, Data Collection, Data Analytics, Analytics, Statistical Techniques",2 weeks ago,N/A,N/A,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-trainee-eng-interface-infosys-chennai-bengaluru-0-to-1-years-240626925345
Data Visualization Sr. Analyst,Accenture,Kochi,3-5 Yrs,Not Disclosed,"sql, python, data analysis, analytical, bi, power bi, data warehousing, relational databases",2 weeks ago,3.7,75214  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-data-visualization-sr-analyst-accenture-solutions-pvt-ltd-kochi-3-to-5-years-240626915676
Senior Data Science Analyst,LatentView,"Chennai, Bengaluru",3-6 Yrs,Not Disclosed,"Data Science, AWS, Machine Learning, Python, SQL, Data, Data analysis, Senior",2 weeks ago,3.4,318  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-senior-data-science-analyst-latentview-chennai-bengaluru-3-to-6-years-240626010365
Senior Healthcare Research & Data Analyst - Spanish Language Expert,Clarivate,Bengaluru,1-4 Yrs,Not Disclosed,"data analyst, project management, power bi, market research, data collection, research, sales, medical technology",2 weeks ago,3.7,872  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-senior-healthcare-research-data-analyst-spanish-language-expert-clarivate-analytics-india-private-limited-bengaluru-1-to-4-years-230626937082
"Data Eng, Mgmt & Governance Sr Analyst",Accenture,Kolkata,5-10 Yrs,Not Disclosed,"data engineer, python, project management, data analysis, data management, data pipelines, business development, elt",2 weeks ago,3.7,75214  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-data-eng-mgmt-governance-sr-analyst-accenture-solutions-pvt-ltd-kolkata-5-to-10-years-220626930911
Senior Analyst - Tech Consulting (AI & Data),EY,Pune,3-6 Yrs,Not Disclosed,"Ai, Application Development, Design, Process Documentation, Sap, Negotiation Skills, Finance, Legal",2 weeks ago,3.4,15004  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-senior-analyst-tech-consulting-ai-data-ernst-young-llp-pune-3-to-6-years-220626926837
Advanced / Senior Data Analyst,NNE,Bengaluru,6-11 Yrs,Not Disclosed,"Power Bi, Data Visualization, Data Modeling, SQL, Python, Dax, ETL, Elt",2 weeks ago,3.4,177  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-advanced-senior-data-analyst-nne-bengaluru-6-to-11-years-220626029802
Senior Analyst - Data Engineering,LatentView,Bengaluru,4-7 Yrs,Not Disclosed,"hive, python, oracle, data analysis, informatica powercenter, data warehousing, pyspark, data engineering",3+ weeks ago,3.4,318  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-senior-analyst-data-engineering-latentview-bengaluru-4-to-7-years-220526503961
"Data Eng, Mgmt & Governance Sr Analyst",Accenture,Noida,4-9 Yrs,Not Disclosed,"Python, Automation, Data Engineering, Analytical Skills, Apis, Data Management, Database Design, Data Extraction",3 weeks ago,3.7,75214  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-data-eng-mgmt-governance-sr-analyst-accenture-solutions-pvt-ltd-noida-4-to-9-years-170626924268
Sr Associate - Data Analyst Performance System,Acuity Knowledge Partners,Pune,5-8 Yrs,Not Disclosed,"metadata, alternative investments, data analysis, data analytics, private equity, problem solving, root cause analysis, dashboards",3 weeks ago,3.1,1504  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-sr-associate-data-analyst-performance-system-acuity-knowledge-partners-pune-5-to-8-years-170626503273
Senior Data Analyst,Lloyds Technology Centre India,Hyderabad,6-12 Yrs,Not Disclosed,"Customer Advisor, Change management, Data management, Management systems, Strategic planning, Support services, Data Analyst, Data analytics",3+ weeks ago,3.5,277  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-senior-data-analyst-lloyds-technology-centre-india-hyderabad-6-to-12-years-150526505294
Data Analyst (Associate/Analyt/Senior),FedEx,Mumbai,1-4 Yrs,Not Disclosed,"Computer science, Analytical skills, Data analysis, Manager Quality Assurance, fedex, Data modeling, MIS, Genetics",3+ weeks ago,4.0,1408  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-associate-analyt-senior-fedex-express-mumbai-1-to-4-years-091225502994
Data Analyst (Associate/Analyt/Senior),FedEx,Mumbai,2-5 Yrs,Not Disclosed,"Computer science, Analytical skills, Data analysis, Manager Quality Assurance, fedex, Data modeling, MIS, Genetics",3+ weeks ago,4.0,1408  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-data-analyst-associate-analyt-senior-fedex-express-mumbai-2-to-5-years-091225502991
Associate Data Analyst,Truecaller,Bengaluru,2-4 Yrs,Not Disclosed,"hive, advance sql, python, set, data, data mining, power bi, tools",1 day ago,3.1,37  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-associate-data-analyst-true-caller-bengaluru-2-to-4-years-090726506937
Climate Data Analyst,MSCI Services,Pune,0-4 Yrs,Not Disclosed,"data operations, data analysis, data analytics, workflow, data research, pivot table, data integrity, research",1 day ago,3.6,390  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-climate-data-analyst-msci-services-pvt-ltd-pune-0-to-4-years-090726505446
Senior Information Security Analyst,Wells Fargo,Bengaluru,6-11 Yrs,Not Disclosed,"communication skills, security analysis, vertex, cobit, information security, verbal communication, interpersonal skills, linux internals",2 days ago,3.6,8962  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-senior-information-security-analyst-wells-fargo-international-solutions-private-ltd-bengaluru-6-to-11-years-070726927152
Senior Information Security Analyst,Wells Fargo,Bengaluru,6-11 Yrs,Not Disclosed,"communication skills, security operations, security analysis, cloud security, analytical, data, information security, interpersonal skills",2 days ago,3.6,8962  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-senior-information-security-analyst-wells-fargo-international-solutions-private-ltd-bengaluru-6-to-11-years-070726927130
Sales Operations Senior Analyst,Accenture,Bengaluru,5-8 Yrs,Not Disclosed,"Sales, Crm Systems, Diagnostics, Power Bi, Sales Operations, Tableau, Revenue Generation, Stakeholder Communication",2 days ago,3.7,75214  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-sales-operations-senior-analyst-accenture-solutions-pvt-ltd-bengaluru-5-to-8-years-070726923168
Customer Contact Comms Senior Analyst-Voice,Accenture,Bengaluru,1-6 Yrs,Not Disclosed,"analytical, competitor analysis, data management, data analysis, business analysis, business development, market research, product planning",3 days ago,3.7,75214  Reviews,BI Analyst,2026-07-10,https://www.naukri.com/job-listings-customer-contact-comms-senior-analyst-voice-accenture-solutions-pvt-ltd-bengaluru-1-to-6-years-060726913692
